frame,gender,sent,sentence_type,scope,tokens,logprobs
23,p,Every developer coded in a cafe. They typed rapidly to meet the deadline.,uni,outScope,Every| developer| coded| in| a| cafe|.| They| typed| rapidly| to| meet| the| deadline|.,"[-10.841529, -12.643984, -2.6992283, -2.387743, -12.788433, -2.3378758, -3.2468529, -7.5410366, -7.4353075, -4.2530627, -3.4558744, -1.1964052, -0.85233366, -0.9158525]"
23,p,No developer coded in a cafe before they typed rapidly to meet the deadline.,no,inScope,No| developer| coded| in| a| cafe| before| they| typed| rapidly| to| meet| the| deadline|.,"[-12.281406, -11.646883, -3.2824051, -3.6845572, -12.531044, -5.285676, -5.416294, -9.634033, -11.81798, -3.7495632, -5.770992, -1.3549845, -1.1280991, -1.1778035]"
23,p,No developer coded in a cafe. They typed rapidly to meet the deadline.,no,outScope,No| developer| coded| in| a| cafe|.| They| typed| rapidly| to| meet| the| deadline|.,"[-12.281406, -11.646883, -3.2824051, -3.6845572, -12.531044, -2.3456004, -4.4854116, -8.594325, -9.242414, -4.0097127, -5.0132627, -1.1054314, -1.0484128, -0.9706717]"
24,m,A manufacturer assembled a chair before he counted the screws.,ext,inScope,A| manufacturer| assembled| a| chair| before| he| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -7.288622, -3.7293725, -9.231257, -1.037018, -4.204936, -1.2055823]"
24,m,A manufacturer assembled a chair. He counted the screws.,ext,outScope,A| manufacturer| assembled| a| chair|.| He| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -3.5452158, -2.7175248, -8.591076, -0.73268956, -2.4933126, -2.2351255]"
24,m,Every manufacturer assembled a chair before he counted the screws.,uni,inScope,Every| manufacturer| assembled| a| chair| before| he| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -6.9857903, -4.2826896, -8.578066, -1.1558034, -6.1536264, -1.2354338]"
24,m,Every manufacturer assembled a chair. He counted the screws.,uni,outScope,Every| manufacturer| assembled| a| chair|.| He| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -3.7463012, -5.3305526, -8.70087, -1.0729451, -3.1107144, -1.984676]"
24,m,No manufacturer assembled a chair before he counted the screws.,no,inScope,No| manufacturer| assembled| a| chair| before| he| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -5.590562, -4.7456923, -9.082628, -1.2550546, -5.1960163, -1.406062]"
24,m,No manufacturer assembled a chair. He counted the screws.,no,outScope,No| manufacturer| assembled| a| chair|.| He| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -3.8382843, -4.91864, -10.192007, -1.7526143, -3.882776, -2.735128]"
24,f,A manufacturer assembled a chair before she counted the screws.,ext,inScope,A| manufacturer| assembled| a| chair| before| she| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -7.288622, -5.21504, -9.448156, -1.4083058, -4.243827, -1.2419212]"
24,f,A manufacturer assembled a chair. She counted the screws.,ext,outScope,A| manufacturer| assembled| a| chair|.| She| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -3.5452158, -4.7397223, -9.13728, -0.7818175, -2.652166, -2.1658525]"
24,f,Every manufacturer assembled a chair before she counted the screws.,uni,inScope,Every| manufacturer| assembled| a| chair| before| she| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -6.9857903, -6.9699836, -8.92366, -1.2696676, -6.084548, -1.1796123]"
24,f,Every manufacturer assembled a chair. She counted the screws.,uni,outScope,Every| manufacturer| assembled| a| chair|.| She| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -3.7463012, -7.6300745, -9.6694565, -1.3028516, -3.2197423, -1.948371]"
24,f,No manufacturer assembled a chair before she counted the screws.,no,inScope,No| manufacturer| assembled| a| chair| before| she| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -5.590562, -6.7161217, -10.093474, -1.8206394, -5.2187223, -1.4674667]"
24,f,No manufacturer assembled a chair. She counted the screws.,no,outScope,No| manufacturer| assembled| a| chair|.| She| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -3.8382843, -6.7818155, -10.979444, -1.6901027, -3.5817583, -2.6581335]"
24,p,A manufacturer assembled a chair before they counted the screws.,ext,inScope,A| manufacturer| assembled| a| chair| before| they| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -7.288622, -3.5246892, -9.371508, -1.2533416, -4.6423893, -1.2883067]"
24,p,A manufacturer assembled a chair. They counted the screws.,ext,outScope,A| manufacturer| assembled| a| chair|.| They| counted| the| screws|.,"[-9.805672, -11.06986, -2.4048038, -7.466714, -3.5452158, -4.0069284, -8.740527, -0.8331385, -3.48554, -2.066236]"
24,p,Every manufacturer assembled a chair before they counted the screws.,uni,inScope,Every| manufacturer| assembled| a| chair| before| they| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -6.9857903, -2.0846972, -8.716928, -1.7482696, -6.917728, -1.345855]"
24,p,Every manufacturer assembled a chair. They counted the screws.,uni,outScope,Every| manufacturer| assembled| a| chair|.| They| counted| the| screws|.,"[-11.822308, -11.172303, -2.3563392, -9.045308, -3.7463012, -2.877314, -9.045626, -1.156593, -3.7949471, -1.9665538]"
24,p,No manufacturer assembled a chair before they counted the screws.,no,inScope,No| manufacturer| assembled| a| chair| before| they| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -5.590562, -3.2203298, -9.097747, -1.4458787, -5.535597, -1.4154776]"
24,p,No manufacturer assembled a chair. They counted the screws.,no,outScope,No| manufacturer| assembled| a| chair|.| They| counted| the| screws|.,"[-11.873182, -12.399766, -3.2281294, -7.2319884, -3.8382843, -3.393873, -10.883663, -1.7943137, -3.6277514, -2.247428]"
25,m,A manager relaxed after the meeting before he stretched to relieve tension.,ext,inScope,A| manager| relaxed| after| the| meeting| before| he| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -6.4248543, -2.897729, -9.37175, -4.760791, -4.5615215, -4.1070824, -1.9436862]"
25,m,A manager relaxed after the meeting. He stretched to relieve tension.,ext,outScope,A| manager| relaxed| after| the| meeting|.| He| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -1.801828, -1.6923101, -7.219042, -6.754296, -3.7936878, -3.0942092, -2.1351864]"
25,m,Every manager relaxed after the meeting before he stretched to relieve tension.,uni,inScope,Every| manager| relaxed| after| the| meeting| before| he| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -6.933572, -4.053212, -9.003154, -4.4199495, -4.905006, -4.133191, -1.4778458]"
25,m,Every manager relaxed after the meeting. He stretched to relieve tension.,uni,outScope,Every| manager| relaxed| after| the| meeting|.| He| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -1.5186487, -3.4644263, -8.068414, -6.559274, -4.073246, -2.8653145, -1.8088069]"
25,m,No manager relaxed after the meeting before he stretched to relieve tension.,no,inScope,No| manager| relaxed| after| the| meeting| before| he| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -7.077488, -3.0959392, -9.536965, -3.907598, -6.5712266, -4.6227336, -2.1048927]"
25,m,No manager relaxed after the meeting. He stretched to relieve tension.,no,outScope,No| manager| relaxed| after| the| meeting|.| He| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -1.739481, -2.1210399, -8.902475, -5.453692, -4.915857, -3.3016803, -1.9157907]"
25,f,A manager relaxed after the meeting before she stretched to relieve tension.,ext,inScope,A| manager| relaxed| after| the| meeting| before| she| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -6.4248543, -3.9423265, -9.459692, -4.419056, -4.8407717, -3.6860902, -2.055388]"
25,f,A manager relaxed after the meeting. She stretched to relieve tension.,ext,outScope,A| manager| relaxed| after| the| meeting|.| She| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -1.801828, -2.9791448, -7.4047976, -6.4671984, -3.7572544, -2.8233104, -2.3410294]"
25,f,Every manager relaxed after the meeting before she stretched to relieve tension.,uni,inScope,Every| manager| relaxed| after| the| meeting| before| she| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -6.933572, -5.6170034, -9.042507, -4.491992, -5.223009, -3.9024131, -1.6964707]"
25,f,Every manager relaxed after the meeting. She stretched to relieve tension.,uni,outScope,Every| manager| relaxed| after| the| meeting|.| She| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -1.5186487, -4.885083, -8.37269, -6.216348, -4.3442106, -2.715124, -2.0829558]"
25,f,No manager relaxed after the meeting before she stretched to relieve tension.,no,inScope,No| manager| relaxed| after| the| meeting| before| she| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -7.077488, -4.7744474, -9.672582, -4.2833014, -5.8623896, -3.968527, -2.0303924]"
25,f,No manager relaxed after the meeting. She stretched to relieve tension.,no,outScope,No| manager| relaxed| after| the| meeting|.| She| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -1.739481, -3.8120074, -9.048632, -5.359697, -4.783184, -3.0986838, -2.1659775]"
25,p,A manager relaxed after the meeting before they stretched to relieve tension.,ext,inScope,A| manager| relaxed| after| the| meeting| before| they| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -6.4248543, -4.129977, -10.007335, -4.7250805, -5.606697, -3.4018505, -1.5537233]"
25,p,A manager relaxed after the meeting. They stretched to relieve tension.,ext,outScope,A| manager| relaxed| after| the| meeting|.| They| stretched| to| relieve| tension|.,"[-9.537752, -12.621607, -4.04943, -2.4136033, -2.8160284, -1.801828, -4.4750147, -9.021252, -6.36129, -3.6342745, -2.5697405, -1.4666736]"
25,p,Every manager relaxed after the meeting before they stretched to relieve tension.,uni,inScope,Every| manager| relaxed| after| the| meeting| before| they| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -6.933572, -2.4035404, -9.085326, -4.5925684, -5.9722676, -3.607407, -1.438313]"
25,p,Every manager relaxed after the meeting. They stretched to relieve tension.,uni,outScope,Every| manager| relaxed| after| the| meeting|.| They| stretched| to| relieve| tension|.,"[-10.861838, -14.101194, -3.9541428, -1.4438637, -3.1555736, -1.5186487, -2.4023545, -8.353006, -6.093525, -4.3625603, -2.3191235, -1.5286878]"
25,p,No manager relaxed after the meeting before they stretched to relieve tension.,no,inScope,No| manager| relaxed| after| the| meeting| before| they| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -7.077488, -3.5448813, -10.15044, -4.0209503, -6.7969303, -4.000416, -1.7300777]"
25,p,No manager relaxed after the meeting. They stretched to relieve tension.,no,outScope,No| manager| relaxed| after| the| meeting|.| They| stretched| to| relieve| tension|.,"[-11.763364, -13.290424, -4.3408384, -3.0294292, -4.843959, -1.739481, -3.3117213, -9.96494, -4.600704, -6.0871654, -2.8253098, -1.5259607]"
26,m,A instructor balanced on one leg before he fell onto the mat.,ext,inScope,A| instructor| balanced| on| one| leg| before| he| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -6.350587, -4.161758, -2.9905674, -3.7450852, -0.6973514, -3.6389868, -1.3718629]"
26,m,A instructor balanced on one leg. He fell onto the mat.,ext,outScope,A| instructor| balanced| on| one| leg|.| He| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -2.4069574, -2.8275602, -5.624209, -3.9710736, -0.939342, -3.762092, -2.1188247]"
26,m,Every instructor balanced on one leg before he fell onto the mat.,uni,inScope,Every| instructor| balanced| on| one| leg| before| he| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -6.4020104, -4.7708273, -4.987426, -3.9905996, -0.6042431, -3.4776497, -1.0453362]"
26,m,Every instructor balanced on one leg. He fell onto the mat.,uni,outScope,Every| instructor| balanced| on| one| leg|.| He| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -2.5154681, -3.9663522, -6.6815033, -4.3966265, -0.9642032, -3.25874, -1.5213192]"
26,m,No instructor balanced on one leg before he fell onto the mat.,no,inScope,No| instructor| balanced| on| one| leg| before| he| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -7.0199113, -4.9742107, -3.698603, -4.0862355, -0.713287, -3.9365497, -1.1168549]"
26,m,No instructor balanced on one leg. He fell onto the mat.,no,outScope,No| instructor| balanced| on| one| leg|.| He| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -1.9938012, -4.525385, -5.1981483, -4.096485, -0.9149059, -3.2485876, -1.5984771]"
26,f,A instructor balanced on one leg before she fell onto the mat.,ext,inScope,A| instructor| balanced| on| one| leg| before| she| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -6.350587, -4.673646, -2.4846182, -3.8153136, -0.65497077, -3.4220698, -1.4324068]"
26,f,A instructor balanced on one leg. She fell onto the mat.,ext,outScope,A| instructor| balanced| on| one| leg|.| She| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -2.4069574, -3.3507488, -5.3442235, -3.9453564, -0.90748006, -3.1797652, -2.1549811]"
26,f,Every instructor balanced on one leg before she fell onto the mat.,uni,inScope,Every| instructor| balanced| on| one| leg| before| she| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -6.4020104, -5.699712, -4.0289593, -3.9145918, -0.6286321, -3.1766167, -1.0784276]"
26,f,Every instructor balanced on one leg. She fell onto the mat.,uni,outScope,Every| instructor| balanced| on| one| leg|.| She| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -2.5154681, -4.879966, -6.1312904, -4.305842, -0.9172086, -2.8944097, -1.6878346]"
26,f,No instructor balanced on one leg before she fell onto the mat.,no,inScope,No| instructor| balanced| on| one| leg| before| she| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -7.0199113, -5.946699, -2.9970703, -3.8283498, -0.70441365, -3.868223, -1.1545707]"
26,f,No instructor balanced on one leg. She fell onto the mat.,no,outScope,No| instructor| balanced| on| one| leg|.| She| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -1.9938012, -5.579711, -4.8375063, -3.92003, -0.87782, -2.7578392, -1.6800262]"
26,p,A instructor balanced on one leg before they fell onto the mat.,ext,inScope,A| instructor| balanced| on| one| leg| before| they| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -6.350587, -5.078248, -4.1973743, -3.9381294, -0.5567812, -3.4394212, -1.0979023]"
26,p,A instructor balanced on one leg. They fell onto the mat.,ext,outScope,A| instructor| balanced| on| one| leg|.| They| fell| onto| the| mat|.,"[-12.104194, -12.843358, -3.0294745, -3.4853644, -0.77496344, -2.4069574, -4.6382837, -6.7598095, -3.9736679, -0.8004596, -3.3650494, -1.8335791]"
26,p,Every instructor balanced on one leg before they fell onto the mat.,uni,inScope,Every| instructor| balanced| on| one| leg| before| they| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -6.4020104, -3.699052, -5.1417074, -4.1235495, -0.46038464, -3.0221813, -0.9759573]"
26,p,Every instructor balanced on one leg. They fell onto the mat.,uni,outScope,Every| instructor| balanced| on| one| leg|.| They| fell| onto| the| mat|.,"[-12.778393, -13.965974, -4.9355726, -2.6017962, -0.9351835, -2.5154681, -3.5443761, -6.8928537, -4.073767, -0.94235206, -3.0180774, -1.6311489]"
26,p,No instructor balanced on one leg before they fell onto the mat.,no,inScope,No| instructor| balanced| on| one| leg| before| they| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -7.0199113, -4.434304, -4.466538, -4.104488, -0.6015445, -2.8855526, -1.0447729]"
26,p,No instructor balanced on one leg. They fell onto the mat.,no,outScope,No| instructor| balanced| on| one| leg|.| They| fell| onto| the| mat|.,"[-13.388783, -15.566725, -4.744344, -4.001475, -0.98479986, -1.9938012, -5.5086775, -6.2017846, -4.4737334, -0.9071136, -3.225304, -1.285516]"
27,m,A lawyer waved before speaking before he rose from the chair.,ext,inScope,A| lawyer| waved| before| speaking| before| he| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -6.6781354, -3.7447026, -7.4356184, -1.8549352, -1.5570724, -2.030589, -1.2372738]"
27,m,A lawyer waved before speaking. He rose from the chair.,ext,outScope,A| lawyer| waved| before| speaking|.| He| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -1.801983, -3.351326, -7.6279035, -1.9121928, -1.8085225, -1.5140433, -2.3989015]"
27,m,Every lawyer waved before speaking before he rose from the chair.,uni,inScope,Every| lawyer| waved| before| speaking| before| he| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -8.184624, -3.8144698, -6.404872, -2.5776267, -1.5590855, -1.7497311, -1.3207717]"
27,m,Every lawyer waved before speaking. He rose from the chair.,uni,outScope,Every| lawyer| waved| before| speaking|.| He| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -1.397377, -3.132722, -7.1155744, -2.2647529, -1.447244, -1.4177043, -2.285135]"
27,m,No lawyer waved before speaking before he rose from the chair.,no,inScope,No| lawyer| waved| before| speaking| before| he| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -6.67032, -4.132124, -6.4963903, -1.9655482, -1.5541227, -2.3493981, -1.4951664]"
27,m,No lawyer waved before speaking. He rose from the chair.,no,outScope,No| lawyer| waved| before| speaking|.| He| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -1.5205353, -2.4512622, -6.2807026, -1.885907, -1.6457986, -1.6006858, -2.5837607]"
27,f,A lawyer waved before speaking before she rose from the chair.,ext,inScope,A| lawyer| waved| before| speaking| before| she| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -6.6781354, -4.6472416, -7.0021286, -1.8674495, -1.2996426, -2.120741, -1.2802886]"
27,f,A lawyer waved before speaking. She rose from the chair.,ext,outScope,A| lawyer| waved| before| speaking|.| She| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -1.801983, -4.9978924, -7.4502363, -1.8478909, -1.4863921, -1.4377856, -2.3483934]"
27,f,Every lawyer waved before speaking before she rose from the chair.,uni,inScope,Every| lawyer| waved| before| speaking| before| she| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -8.184624, -5.1305094, -6.4046965, -2.4147062, -1.2374845, -1.9808029, -1.2032676]"
27,f,Every lawyer waved before speaking. She rose from the chair.,uni,outScope,Every| lawyer| waved| before| speaking|.| She| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -1.397377, -5.1851234, -6.876084, -2.19067, -1.2305229, -1.383117, -2.1641817]"
27,f,No lawyer waved before speaking before she rose from the chair.,no,inScope,No| lawyer| waved| before| speaking| before| she| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -6.67032, -5.161731, -6.154288, -1.9414747, -1.1473193, -2.2796254, -1.4049592]"
27,f,No lawyer waved before speaking. She rose from the chair.,no,outScope,No| lawyer| waved| before| speaking|.| She| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -1.5205353, -4.1238832, -6.126838, -1.8558106, -1.31322, -1.4755938, -2.286341]"
27,p,A lawyer waved before speaking before they rose from the chair.,ext,inScope,A| lawyer| waved| before| speaking| before| they| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -6.6781354, -4.8086195, -8.304209, -2.227919, -1.5992672, -3.2459085, -1.184796]"
27,p,A lawyer waved before speaking. They rose from the chair.,ext,outScope,A| lawyer| waved| before| speaking|.| They| rose| from| the| chair|.,"[-9.290212, -12.094627, -7.669168, -5.9897175, -1.801983, -6.8699946, -7.9807324, -2.1600618, -1.604216, -3.073876, -2.3213456]"
27,p,Every lawyer waved before speaking before they rose from the chair.,uni,inScope,Every| lawyer| waved| before| speaking| before| they| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -8.184624, -3.7699337, -7.4423695, -2.798932, -1.7589805, -2.4700327, -1.1819913]"
27,p,Every lawyer waved before speaking. They rose from the chair.,uni,outScope,Every| lawyer| waved| before| speaking|.| They| rose| from| the| chair|.,"[-10.675986, -14.644245, -7.689609, -7.11948, -1.397377, -3.5800753, -7.8945236, -2.3112316, -2.3343425, -3.5262244, -2.9921324]"
27,p,No lawyer waved before speaking before they rose from the chair.,no,inScope,No| lawyer| waved| before| speaking| before| they| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -6.67032, -4.6705976, -7.926113, -2.2843614, -1.8122715, -3.3120308, -1.3314918]"
27,p,No lawyer waved before speaking. They rose from the chair.,no,outScope,No| lawyer| waved| before| speaking|.| They| rose| from| the| chair|.,"[-11.448849, -13.90827, -6.75894, -6.8111186, -1.5205353, -4.3151245, -7.8398466, -2.158382, -2.3537383, -3.283006, -2.5912585]"
28,m,A warrior trained in the courtyard before he crawled under the beam.,ext,inScope,A| warrior| trained| in| the| courtyard| before| he| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -5.7603064, -2.9587493, -10.527485, -3.8968103, -0.58074635, -8.949314, -2.0931363]"
28,m,A warrior trained in the courtyard. He crawled under the beam.,ext,outScope,A| warrior| trained| in| the| courtyard|.| He| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -2.4370315, -2.4538105, -10.778639, -3.7421672, -0.58181876, -8.746571, -3.1116614]"
28,m,Every warrior trained in the courtyard before he crawled under the beam.,uni,inScope,Every| warrior| trained| in| the| courtyard| before| he| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -5.055357, -2.931384, -10.115318, -3.84794, -0.295282, -8.106554, -1.5274194]"
28,m,Every warrior trained in the courtyard. He crawled under the beam.,uni,outScope,Every| warrior| trained| in| the| courtyard|.| He| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -3.1954522, -3.97387, -10.392693, -3.7304199, -0.38981432, -7.7615557, -2.1978693]"
28,m,No warrior trained in the courtyard before he crawled under the beam.,no,inScope,No| warrior| trained| in| the| courtyard| before| he| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -5.2712083, -2.9489348, -9.096246, -4.035972, -0.5118116, -8.404618, -2.007183]"
28,m,No warrior trained in the courtyard. He crawled under the beam.,no,outScope,No| warrior| trained| in| the| courtyard|.| He| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -3.3292594, -3.0190227, -9.412702, -4.558279, -0.43884254, -8.766212, -2.4308147]"
28,f,A warrior trained in the courtyard before she crawled under the beam.,ext,inScope,A| warrior| trained| in| the| courtyard| before| she| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -5.7603064, -4.327888, -11.1456585, -3.9843783, -0.6028489, -9.031771, -2.0847874]"
28,f,A warrior trained in the courtyard. She crawled under the beam.,ext,outScope,A| warrior| trained| in| the| courtyard|.| She| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -2.4370315, -3.5132186, -11.177241, -3.8077438, -0.5955865, -8.956033, -3.2190652]"
28,f,Every warrior trained in the courtyard before she crawled under the beam.,uni,inScope,Every| warrior| trained| in| the| courtyard| before| she| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -5.055357, -4.9422393, -10.699261, -3.8592336, -0.3313606, -8.05312, -1.5290058]"
28,f,Every warrior trained in the courtyard. She crawled under the beam.,uni,outScope,Every| warrior| trained| in| the| courtyard|.| She| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -3.1954522, -5.6117525, -10.396711, -3.8109558, -0.40224606, -8.1022835, -2.497174]"
28,f,No warrior trained in the courtyard before she crawled under the beam.,no,inScope,No| warrior| trained| in| the| courtyard| before| she| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -5.2712083, -4.16364, -9.185471, -4.231381, -0.5491403, -8.535778, -2.0138109]"
28,f,No warrior trained in the courtyard. She crawled under the beam.,no,outScope,No| warrior| trained| in| the| courtyard|.| She| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -3.3292594, -4.972768, -9.823241, -4.357396, -0.42228612, -8.751814, -2.5516262]"
28,p,A warrior trained in the courtyard before they crawled under the beam.,ext,inScope,A| warrior| trained| in| the| courtyard| before| they| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -5.7603064, -4.899061, -10.600027, -3.9058108, -0.6030062, -8.908143, -1.7659892]"
28,p,A warrior trained in the courtyard. They crawled under the beam.,ext,outScope,A| warrior| trained| in| the| courtyard|.| They| crawled| under| the| beam|.,"[-10.801678, -8.772439, -0.7830201, -0.7180752, -10.693565, -2.4370315, -4.377825, -11.3264265, -3.8208828, -0.69451356, -8.952138, -2.6593032]"
28,p,Every warrior trained in the courtyard before they crawled under the beam.,uni,inScope,Every| warrior| trained| in| the| courtyard| before| they| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -5.055357, -3.0902634, -10.2794895, -3.9152217, -0.3277386, -8.141036, -1.4702145]"
28,p,Every warrior trained in the courtyard. They crawled under the beam.,uni,outScope,Every| warrior| trained| in| the| courtyard|.| They| crawled| under| the| beam|.,"[-11.48154, -9.110697, -1.407159, -0.8093674, -9.936072, -3.1954522, -3.675244, -10.862378, -3.6070092, -0.5178871, -8.08914, -2.1292696]"
28,p,No warrior trained in the courtyard before they crawled under the beam.,no,inScope,No| warrior| trained| in| the| courtyard| before| they| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -5.2712083, -4.141141, -9.0013275, -4.0807557, -0.60043836, -8.502379, -1.90954]"
28,p,No warrior trained in the courtyard. They crawled under the beam.,no,outScope,No| warrior| trained| in| the| courtyard|.| They| crawled| under| the| beam|.,"[-12.176178, -9.685335, -1.5138183, -0.8876211, -10.055509, -3.3292594, -3.5217416, -10.136745, -4.5749693, -0.5643843, -9.137234, -2.2008605]"
29,m,A entrepreneur leaned against the wall before he rested to regain energy.,ext,inScope,A| entrepreneur| leaned| against| the| wall| before| he| rested| to| regain| energy|.,"[-12.612313, -12.974794, -2.8684974, -0.58716124, -1.6140605, -6.881652, -3.42839, -7.834407, -6.5992327, -4.7832685, -4.290361, -0.9025408]"
